,Station,Cluster Label,EM Label,p0-1,p1-2,p2-3,p3-4,p4-5,p5-6,p6-7,p7-8,p8-9,p9-10,p10-11,p11-12,p12-13,p13-14,p14-15,p15-16,p16-17,p17-18,p18-19,p19-20,p20-21,p21-22,p22-23,p23-0,r0-1,r1-2,r2-3,r3-4,r4-5,r5-6,r6-7,r7-8,r8-9,r9-10,r10-11,r11-12,r12-13,r13-14,r14-15,r15-16,r16-17,r17-18,r18-19,r19-20,r20-21,r21-22,r22-23,r23-0
0,31000,2,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,24.0,17.0,8.0,4.0,8.0,12.0,4.0,10.0,10.0,21.0,18.0,7.0,10.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,10.0,11.0,3.0,8.0,34.0,36.0,24.0,15.0,11.0,5.0,3.0,5.0
1,31001,4,1,3.0,1.0,0.0,1.0,2.0,0.0,2.0,13.0,24.0,6.0,8.0,5.0,4.0,8.0,8.0,7.0,20.0,20.0,21.0,14.0,17.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,18.0,12.0,5.0,3.0,8.0,5.0,6.0,6.0,1.0,20.0,17.0,15.0,18.0,16.0,8.0,4.0,4.0
2,31002,4,2,2.0,0.0,0.0,1.0,0.0,0.0,22.0,48.0,89.0,42.0,17.0,30.0,36.0,40.0,17.0,17.0,46.0,82.0,88.0,55.0,26.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,17.0,38.0,85.0,59.0,17.0,32.0,41.0,30.0,22.0,31.0,54.0,101.0,85.0,44.0,31.0,7.0,3.0,5.0
3,31003,4,1,0.0,0.0,0.0,0.0,1.0,0.0,23.0,20.0,17.0,20.0,29.0,42.0,32.0,19.0,12.0,25.0,63.0,63.0,36.0,26.0,9.0,4.0,3.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,11.0,31.0,39.0,28.0,21.0,23.0,25.0,44.0,15.0,29.0,45.0,56.0,58.0,24.0,11.0,7.0,2.0,0.0
4,31004,3,0,1.0,0.0,0.0,0.0,1.0,1.0,28.0,42.0,55.0,11.0,11.0,6.0,9.0,11.0,8.0,13.0,15.0,18.0,21.0,10.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,6.0,7.0,9.0,5.0,7.0,28.0,41.0,61.0,47.0,16.0,12.0,11.0,10.0,3.0
5,31005,4,1,1.0,0.0,1.0,0.0,16.0,0.0,2.0,35.0,44.0,27.0,14.0,26.0,17.0,29.0,29.0,31.0,55.0,109.0,91.0,43.0,33.0,22.0,19.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,57.0,49.0,70.0,32.0,20.0,14.0,30.0,35.0,23.0,26.0,56.0,84.0,58.0,42.0,29.0,11.0,7.0,2.0
6,31006,2,1,7.0,0.0,0.0,0.0,2.0,1.0,13.0,13.0,35.0,40.0,11.0,14.0,25.0,20.0,11.0,6.0,21.0,15.0,21.0,31.0,7.0,13.0,11.0,7.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,6.0,8.0,14.0,23.0,18.0,13.0,18.0,16.0,54.0,36.0,33.0,28.0,23.0,12.0,10.0,9.0
7,31007,4,2,2.0,1.0,0.0,0.0,0.0,0.0,14.0,79.0,93.0,56.0,27.0,17.0,23.0,23.0,31.0,23.0,51.0,138.0,116.0,43.0,25.0,13.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,22.0,101.0,105.0,14.0,16.0,12.0,42.0,23.0,26.0,55.0,96.0,74.0,31.0,30.0,5.0,23.0,7.0
8,31008,2,1,5.0,0.0,0.0,0.0,0.0,9.0,45.0,69.0,48.0,33.0,16.0,25.0,27.0,17.0,25.0,29.0,19.0,35.0,49.0,25.0,29.0,18.0,5.0,12.0,0.0,0.0,0.0,0.0,1.0,6.0,11.0,20.0,27.0,37.0,25.0,12.0,27.0,24.0,35.0,21.0,51.0,83.0,51.0,34.0,33.0,8.0,7.0,5.0
9,31009,0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,16.0,9.0,5.0,8.0,9.0,6.0,5.0,18.0,34.0,66.0,31.0,13.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,54.0,75.0,15.0,6.0,6.0,10.0,14.0,3.0,4.0,18.0,13.0,11.0,12.0,7.0,5.0,4.0,3.0
10,31010,4,1,0.0,1.0,0.0,0.0,2.0,5.0,10.0,22.0,17.0,14.0,12.0,18.0,26.0,24.0,8.0,18.0,14.0,29.0,19.0,26.0,5.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,11.0,11.0,13.0,11.0,22.0,30.0,15.0,10.0,15.0,20.0,31.0,34.0,37.0,14.0,6.0,6.0,2.0
11,31011,0,2,4.0,1.0,0.0,0.0,0.0,5.0,10.0,15.0,20.0,14.0,17.0,29.0,44.0,52.0,21.0,27.0,76.0,84.0,48.0,30.0,24.0,10.0,8.0,3.0,1.0,1.0,0.0,1.0,0.0,8.0,28.0,58.0,121.0,44.0,25.0,39.0,30.0,22.0,10.0,21.0,29.0,23.0,46.0,24.0,27.0,8.0,4.0,1.0
12,31012,0,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,6.0,8.0,6.0,8.0,22.0,8.0,11.0,20.0,79.0,50.0,10.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,48.0,60.0,43.0,9.0,7.0,8.0,10.0,3.0,6.0,2.0,7.0,11.0,3.0,2.0,4.0,4.0,1.0
13,31013,2,1,1.0,2.0,0.0,0.0,4.0,2.0,19.0,10.0,25.0,15.0,20.0,11.0,12.0,15.0,9.0,12.0,16.0,27.0,27.0,19.0,9.0,8.0,7.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,11.0,17.0,19.0,15.0,12.0,4.0,16.0,20.0,32.0,36.0,16.0,13.0,18.0,13.0,8.0
14,31014,0,2,5.0,2.0,1.0,1.0,4.0,1.0,12.0,39.0,139.0,78.0,25.0,23.0,40.0,38.0,40.0,66.0,108.0,235.0,105.0,60.0,18.0,18.0,19.0,9.0,7.0,9.0,2.0,0.0,2.0,7.0,47.0,140.0,289.0,130.0,68.0,52.0,61.0,50.0,54.0,49.0,85.0,156.0,110.0,54.0,37.0,48.0,35.0,13.0
15,31015,0,2,5.0,11.0,0.0,0.0,0.0,2.0,5.0,13.0,37.0,23.0,16.0,25.0,18.0,32.0,34.0,54.0,51.0,71.0,65.0,33.0,15.0,8.0,4.0,1.0,8.0,11.0,2.0,0.0,0.0,7.0,21.0,115.0,176.0,41.0,30.0,32.0,20.0,24.0,31.0,34.0,41.0,60.0,65.0,33.0,22.0,23.0,11.0,6.0
16,31016,4,1,4.0,4.0,1.0,0.0,1.0,0.0,1.0,17.0,70.0,22.0,17.0,30.0,16.0,17.0,20.0,14.0,41.0,81.0,43.0,31.0,20.0,10.0,7.0,2.0,7.0,6.0,0.0,0.0,0.0,8.0,3.0,30.0,57.0,41.0,8.0,32.0,19.0,15.0,15.0,16.0,28.0,47.0,34.0,30.0,17.0,14.0,5.0,2.0
17,31017,0,2,15.0,3.0,1.0,1.0,1.0,0.0,17.0,17.0,27.0,15.0,12.0,20.0,22.0,34.0,20.0,30.0,36.0,61.0,41.0,23.0,12.0,11.0,9.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,32.0,52.0,22.0,8.0,14.0,4.0,7.0,5.0,9.0,10.0,11.0,13.0,9.0,2.0,5.0,3.0,8.0
18,31018,3,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,23.0,64.0,11.0,9.0,18.0,8.0,6.0,4.0,10.0,13.0,19.0,9.0,7.0,6.0,3.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,5.0,3.0,4.0,9.0,24.0,35.0,27.0,10.0,4.0,5.0,7.0,4.0
19,31019,2,1,7.0,4.0,1.0,1.0,0.0,2.0,3.0,14.0,36.0,9.0,5.0,5.0,7.0,11.0,6.0,19.0,21.0,24.0,31.0,27.0,32.0,24.0,7.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,5.0,7.0,8.0,10.0,15.0,8.0,13.0,10.0,22.0,26.0,22.0,13.0,9.0,3.0,1.0
20,31020,4,2,10.0,5.0,1.0,0.0,0.0,0.0,7.0,21.0,30.0,16.0,18.0,13.0,15.0,20.0,14.0,18.0,18.0,60.0,43.0,37.0,22.0,14.0,6.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,21.0,21.0,3.0,5.0,9.0,19.0,9.0,21.0,18.0,47.0,37.0,27.0,16.0,7.0,4.0,1.0
21,31021,4,2,1.0,3.0,1.0,2.0,0.0,1.0,8.0,19.0,49.0,16.0,10.0,26.0,22.0,22.0,25.0,20.0,19.0,30.0,70.0,60.0,17.0,19.0,6.0,7.0,0.0,0.0,1.0,1.0,0.0,2.0,9.0,13.0,10.0,25.0,15.0,17.0,28.0,20.0,15.0,19.0,21.0,34.0,49.0,31.0,8.0,7.0,8.0,3.0
22,31022,4,2,3.0,4.0,0.0,0.0,0.0,0.0,2.0,16.0,53.0,24.0,15.0,15.0,23.0,28.0,32.0,27.0,29.0,77.0,96.0,74.0,40.0,30.0,15.0,16.0,2.0,1.0,0.0,0.0,1.0,0.0,19.0,25.0,62.0,20.0,10.0,17.0,24.0,25.0,21.0,21.0,23.0,61.0,51.0,40.0,16.0,8.0,7.0,5.0
23,31023,4,2,8.0,8.0,3.0,1.0,0.0,1.0,2.0,8.0,24.0,18.0,11.0,16.0,19.0,18.0,8.0,8.0,20.0,33.0,27.0,29.0,35.0,26.0,16.0,10.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,25.0,12.0,30.0,16.0,19.0,15.0,10.0,11.0,18.0,19.0,24.0,32.0,28.0,20.0,10.0,2.0,4.0
24,31024,4,2,3.0,0.0,1.0,2.0,0.0,20.0,14.0,26.0,63.0,24.0,15.0,21.0,28.0,21.0,20.0,23.0,34.0,70.0,67.0,45.0,18.0,20.0,13.0,4.0,6.0,1.0,2.0,0.0,0.0,5.0,30.0,35.0,41.0,29.0,17.0,12.0,23.0,18.0,18.0,28.0,27.0,69.0,31.0,33.0,18.0,18.0,17.0,6.0
25,31025,2,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,10.0,26.0,9.0,5.0,8.0,6.0,8.0,11.0,16.0,23.0,22.0,20.0,9.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,7.0,1.0,6.0,4.0,8.0,5.0,14.0,15.0,14.0,8.0,10.0,12.0,17.0,17.0,8.0,13.0,1.0,4.0
26,31026,4,1,2.0,0.0,1.0,1.0,0.0,0.0,11.0,8.0,21.0,17.0,10.0,11.0,11.0,15.0,15.0,13.0,32.0,24.0,26.0,26.0,12.0,11.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,4.0,9.0,11.0,7.0,9.0,9.0,9.0,5.0,16.0,19.0,13.0,24.0,25.0,24.0,8.0,4.0,2.0
27,31027,2,1,1.0,0.0,1.0,0.0,0.0,6.0,5.0,11.0,21.0,13.0,9.0,5.0,8.0,7.0,4.0,13.0,3.0,10.0,12.0,13.0,5.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,3.0,4.0,6.0,9.0,9.0,3.0,11.0,9.0,20.0,13.0,13.0,18.0,3.0,1.0,1.0
28,31028,0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,31.0,29.0,7.0,11.0,10.0,11.0,5.0,5.0,7.0,51.0,42.0,20.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,40.0,12.0,11.0,7.0,5.0,2.0,5.0,1.0,1.0,20.0,5.0,2.0,3.0,5.0,1.0,0.0
29,31029,2,2,0.0,1.0,0.0,0.0,0.0,4.0,15.0,44.0,92.0,53.0,13.0,11.0,15.0,28.0,12.0,17.0,17.0,14.0,45.0,33.0,15.0,8.0,3.0,2.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,27.0,10.0,4.0,11.0,13.0,9.0,15.0,19.0,26.0,37.0,54.0,43.0,25.0,8.0,7.0,4.0
30,31030,2,0,2.0,0.0,0.0,1.0,0.0,9.0,35.0,116.0,65.0,33.0,9.0,15.0,14.0,13.0,13.0,15.0,25.0,40.0,39.0,22.0,12.0,6.0,5.0,7.0,13.0,3.0,2.0,0.0,0.0,0.0,2.0,5.0,4.0,6.0,12.0,12.0,7.0,16.0,11.0,19.0,34.0,52.0,61.0,51.0,21.0,12.0,7.0,6.0
31,31031,2,0,5.0,3.0,0.0,0.0,0.0,4.0,18.0,31.0,74.0,21.0,28.0,12.0,28.0,12.0,18.0,13.0,18.0,27.0,32.0,34.0,9.0,2.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,6.0,4.0,11.0,7.0,10.0,11.0,30.0,30.0,20.0,31.0,12.0,8.0,12.0,5.0
32,31032,2,1,1.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,8.0,5.0,11.0,3.0,6.0,6.0,4.0,5.0,5.0,6.0,12.0,9.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,6.0,6.0,6.0,3.0,18.0,10.0,8.0,2.0,7.0,2.0,0.0,0.0
33,31033,4,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,3.0,1.0,1.0,4.0,2.0,6.0,7.0,3.0,5.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,4.0,2.0,0.0,1.0,2.0,1.0,2.0,3.0,9.0,3.0,11.0,1.0,7.0,2.0,1.0
34,31034,2,1,0.0,0.0,3.0,1.0,0.0,0.0,5.0,42.0,33.0,26.0,5.0,10.0,11.0,10.0,9.0,4.0,9.0,22.0,60.0,41.0,6.0,12.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,31.0,22.0,6.0,6.0,12.0,9.0,6.0,9.0,11.0,45.0,51.0,16.0,20.0,5.0,7.0,6.0
35,31035,2,0,0.0,2.0,0.0,2.0,1.0,10.0,16.0,36.0,28.0,13.0,4.0,10.0,4.0,4.0,6.0,5.0,7.0,25.0,27.0,17.0,8.0,3.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,4.0,3.0,6.0,2.0,6.0,6.0,19.0,18.0,22.0,26.0,6.0,11.0,1.0,20.0
36,31036,2,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,29.0,7.0,2.0,8.0,3.0,2.0,8.0,7.0,6.0,11.0,24.0,10.0,7.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,8.0,4.0,6.0,6.0,6.0,6.0,10.0,33.0,13.0,5.0,12.0,1.0,4.0
37,31037,0,2,4.0,1.0,1.0,0.0,0.0,13.0,3.0,30.0,70.0,28.0,24.0,33.0,24.0,33.0,22.0,40.0,59.0,184.0,78.0,24.0,25.0,25.0,18.0,15.0,1.0,0.0,0.0,2.0,1.0,5.0,33.0,66.0,134.0,102.0,23.0,23.0,29.0,21.0,20.0,20.0,23.0,64.0,46.0,19.0,24.0,12.0,4.0,2.0
38,31038,0,2,0.0,1.0,0.0,0.0,0.0,0.0,17.0,4.0,11.0,5.0,2.0,2.0,6.0,12.0,20.0,11.0,28.0,25.0,21.0,10.0,11.0,2.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,15.0,3.0,19.0,30.0,11.0,7.0,6.0,2.0,7.0,7.0,3.0,11.0,7.0,7.0,7.0,3.0,1.0,0.0,0.0
39,31039,2,2,2.0,4.0,0.0,0.0,0.0,9.0,11.0,26.0,47.0,7.0,16.0,13.0,34.0,24.0,20.0,22.0,10.0,34.0,50.0,40.0,17.0,15.0,10.0,3.0,2.0,2.0,0.0,1.0,0.0,3.0,6.0,15.0,7.0,18.0,15.0,19.0,22.0,15.0,16.0,14.0,29.0,42.0,39.0,22.0,22.0,12.0,5.0,2.0
40,31040,4,1,1.0,1.0,2.0,0.0,0.0,1.0,1.0,5.0,19.0,11.0,8.0,11.0,7.0,13.0,10.0,13.0,32.0,35.0,22.0,21.0,21.0,16.0,6.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,23.0,16.0,21.0,8.0,8.0,3.0,15.0,5.0,9.0,8.0,18.0,21.0,24.0,5.0,8.0,8.0,0.0
41,31041,4,2,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,7.0,7.0,7.0,11.0,20.0,17.0,9.0,14.0,32.0,31.0,14.0,5.0,4.0,1.0,7.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,11.0,41.0,29.0,26.0,19.0,28.0,23.0,15.0,11.0,25.0,28.0,31.0,15.0,7.0,9.0,3.0,0.0
42,31042,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,15.0,29.0,17.0,27.0,15.0,33.0,28.0,24.0,67.0,109.0,58.0,17.0,9.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,114.0,62.0,28.0,21.0,20.0,31.0,23.0,21.0,21.0,27.0,38.0,23.0,8.0,6.0,1.0,0.0
43,31043,2,1,0.0,0.0,0.0,0.0,0.0,1.0,12.0,45.0,7.0,8.0,9.0,6.0,21.0,16.0,8.0,9.0,6.0,17.0,18.0,17.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,9.0,10.0,14.0,25.0,19.0,10.0,30.0,16.0,22.0,27.0,13.0,12.0,2.0,2.0,2.0
44,31044,4,2,2.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,5.0,19.0,4.0,6.0,10.0,12.0,9.0,14.0,19.0,25.0,14.0,18.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,35.0,50.0,20.0,14.0,14.0,8.0,9.0,8.0,12.0,15.0,18.0,16.0,8.0,3.0,4.0,2.0
45,31045,4,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,6.0,7.0,5.0,14.0,9.0,11.0,6.0,8.0,26.0,25.0,17.0,6.0,7.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,6.0,15.0,8.0,12.0,6.0,13.0,14.0,10.0,7.0,15.0,43.0,16.0,6.0,10.0,4.0,1.0
46,31046,2,1,0.0,0.0,0.0,0.0,0.0,6.0,11.0,15.0,10.0,11.0,8.0,8.0,10.0,8.0,9.0,7.0,9.0,13.0,9.0,34.0,10.0,14.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,14.0,7.0,3.0,5.0,10.0,13.0,18.0,4.0,6.0,4.0,18.0,28.0,15.0,22.0,13.0,3.0,0.0
47,31047,4,2,3.0,0.0,1.0,0.0,0.0,0.0,10.0,42.0,86.0,65.0,18.0,32.0,30.0,21.0,43.0,50.0,74.0,148.0,134.0,77.0,27.0,20.0,9.0,11.0,0.0,1.0,0.0,0.0,0.0,25.0,48.0,148.0,106.0,58.0,22.0,23.0,42.0,32.0,18.0,13.0,40.0,95.0,87.0,35.0,28.0,6.0,7.0,3.0
48,31048,4,2,3.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,66.0,37.0,12.0,10.0,6.0,9.0,9.0,14.0,22.0,36.0,33.0,19.0,13.0,12.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,7.0,13.0,41.0,50.0,5.0,5.0,2.0,4.0,4.0,6.0,8.0,24.0,32.0,21.0,2.0,13.0,0.0,2.0,4.0
49,31049,4,2,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,4.0,9.0,8.0,10.0,12.0,6.0,7.0,7.0,23.0,29.0,16.0,16.0,8.0,6.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,32.0,18.0,8.0,7.0,9.0,8.0,7.0,9.0,7.0,12.0,15.0,4.0,9.0,13.0,6.0,0.0
50,31050,3,0,0.0,1.0,0.0,0.0,0.0,8.0,27.0,29.0,26.0,6.0,7.0,5.0,5.0,3.0,3.0,0.0,7.0,2.0,13.0,5.0,6.0,3.0,2.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,3.0,9.0,13.0,29.0,9.0,8.0,9.0,3.0,1.0,4.0
51,31051,2,0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,33.0,29.0,17.0,22.0,17.0,11.0,9.0,3.0,9.0,3.0,5.0,8.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,6.0,1.0,11.0,4.0,11.0,5.0,8.0,16.0,37.0,31.0,26.0,9.0,12.0,6.0,5.0
52,31052,4,1,0.0,0.0,0.0,0.0,0.0,1.0,19.0,33.0,15.0,20.0,9.0,9.0,6.0,10.0,5.0,7.0,9.0,37.0,25.0,15.0,6.0,7.0,11.0,1.0,2.0,1.0,1.0,0.0,12.0,2.0,11.0,17.0,36.0,29.0,9.0,4.0,10.0,5.0,8.0,3.0,17.0,37.0,31.0,25.0,9.0,2.0,4.0,1.0
53,31053,2,0,1.0,0.0,1.0,1.0,0.0,0.0,18.0,9.0,10.0,4.0,3.0,7.0,5.0,5.0,22.0,7.0,8.0,4.0,6.0,5.0,1.0,3.0,3.0,0.0,6.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,10.0,10.0,21.0,18.0,10.0,5.0,5.0,1.0,3.0
54,31055,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,20.0,7.0,7.0,8.0,2.0,8.0,7.0,10.0,11.0,6.0,11.0,9.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,15.0,13.0,3.0,4.0,8.0,16.0,4.0,4.0,10.0,21.0,21.0,8.0,9.0,4.0,3.0,2.0
55,31056,2,0,1.0,0.0,0.0,1.0,6.0,3.0,0.0,7.0,16.0,12.0,1.0,5.0,3.0,5.0,1.0,2.0,1.0,3.0,5.0,6.0,4.0,2.0,3.0,8.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,9.0,2.0,13.0,17.0,13.0,2.0,1.0,4.0,2.0
56,31057,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,8.0,4.0,6.0,4.0,3.0,2.0,7.0,2.0,6.0,12.0,10.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,13.0,4.0,5.0,5.0,3.0,5.0,3.0,6.0,4.0,9.0,31.0,11.0,5.0,3.0,2.0,0.0
57,31059,2,0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,21.0,20.0,3.0,2.0,3.0,4.0,5.0,3.0,4.0,3.0,13.0,14.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,3.0,2.0,1.0,3.0,3.0,11.0,1.0,6.0,11.0,29.0,27.0,24.0,13.0,4.0,2.0,0.0
58,31060,4,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,7.0,4.0,4.0,12.0,9.0,12.0,21.0,6.0,13.0,30.0,21.0,11.0,7.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,7.0,16.0,4.0,20.0,11.0,11.0,16.0,10.0,13.0,17.0,27.0,28.0,11.0,7.0,5.0,1.0
59,31062,4,1,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,19.0,27.0,31.0,30.0,25.0,26.0,38.0,20.0,31.0,19.0,40.0,20.0,17.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,26.0,31.0,30.0,32.0,25.0,32.0,31.0,37.0,25.0,37.0,25.0,22.0,10.0,4.0,2.0,2.0
