,Station,Cluster Label,EM Label,p0-1,p1-2,p2-3,p3-4,p4-5,p5-6,p6-7,p7-8,p8-9,p9-10,p10-11,p11-12,p12-13,p13-14,p14-15,p15-16,p16-17,p17-18,p18-19,p19-20,p20-21,p21-22,p22-23,p23-0,r0-1,r1-2,r2-3,r3-4,r4-5,r5-6,r6-7,r7-8,r8-9,r9-10,r10-11,r11-12,r12-13,r13-14,r14-15,r15-16,r16-17,r17-18,r18-19,r19-20,r20-21,r21-22,r22-23,r23-0
60,31063,2,1,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,6.0,2.0,3.0,4.0,4.0,7.0,8.0,2.0,1.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,10.0,7.0,4.0,1.0,7.0,7.0,8.0,2.0,0.0,1.0
61,31065,2,0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,52.0,37.0,11.0,5.0,7.0,5.0,15.0,11.0,4.0,4.0,20.0,19.0,11.0,6.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,3.0,8.0,3.0,16.0,7.0,11.0,17.0,17.0,31.0,31.0,15.0,8.0,3.0,1.0
62,31066,2,1,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,16.0,11.0,5.0,2.0,8.0,5.0,12.0,7.0,10.0,28.0,10.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,12.0,7.0,7.0,4.0,9.0,29.0,25.0,12.0,5.0,4.0,7.0,1.0
63,31067,2,0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,7.0,7.0,22.0,21.0,4.0,6.0,4.0,4.0,8.0,5.0,1.0,6.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,1.0,4.0,2.0,5.0,0.0,3.0,4.0,25.0,28.0,3.0,18.0,8.0,2.0,3.0
64,31068,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,2.0,0.0,2.0,2.0,4.0,7.0,0.0,1.0,2.0,5.0,13.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,5.0,3.0,1.0,7.0,2.0,3.0,16.0,8.0,13.0,14.0,1.0,4.0,6.0
65,31069,2,0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,45.0,36.0,12.0,9.0,7.0,23.0,9.0,8.0,6.0,16.0,12.0,3.0,4.0,5.0,10.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,7.0,2.0,6.0,15.0,3.0,5.0,7.0,15.0,12.0,20.0,22.0,27.0,4.0,5.0,7.0,3.0
66,31070,3,0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,20.0,30.0,13.0,5.0,10.0,5.0,6.0,2.0,3.0,4.0,8.0,19.0,5.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,3.0,4.0,2.0,5.0,5.0,8.0,15.0,28.0,25.0,13.0,17.0,3.0,1.0,0.0
67,31071,4,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,7.0,11.0,17.0,8.0,6.0,7.0,1.0,7.0,5.0,13.0,9.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,16.0,9.0,8.0,11.0,2.0,11.0,10.0,17.0,9.0,5.0,2.0,1.0,0.0
68,31073,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,18.0,3.0,5.0,9.0,15.0,16.0,9.0,6.0,20.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,8.0,22.0,7.0,3.0,4.0,7.0,6.0,13.0,5.0,4.0,17.0,20.0,8.0,4.0,2.0,2.0,1.0
69,31074,2,0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,29.0,8.0,3.0,5.0,3.0,4.0,8.0,7.0,11.0,8.0,6.0,10.0,11.0,10.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,7.0,2.0,1.0,8.0,14.0,8.0,4.0,7.0,22.0,28.0,7.0,12.0,3.0,1.0,0.0
70,31075,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,21.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,20.0,5.0,9.0,2.0,1.0,7.0
71,31076,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,31.0,7.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,10.0,13.0,0.0,2.0,2.0,2.0,4.0,3.0,0.0,11.0,8.0,6.0,2.0,2.0,0.0,0.0
72,31077,2,2,1.0,0.0,0.0,0.0,0.0,0.0,17.0,57.0,107.0,69.0,24.0,20.0,39.0,44.0,25.0,31.0,35.0,104.0,70.0,36.0,13.0,4.0,3.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,2.0,27.0,41.0,20.0,31.0,36.0,49.0,32.0,54.0,57.0,49.0,98.0,99.0,56.0,42.0,7.0,11.0,4.0
73,31078,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,4.0,2.0,7.0,31.0,20.0,16.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,34.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0
74,31079,3,0,3.0,1.0,0.0,1.0,0.0,3.0,6.0,18.0,87.0,22.0,8.0,14.0,2.0,4.0,4.0,8.0,3.0,8.0,16.0,9.0,12.0,4.0,3.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,4.0,3.0,2.0,4.0,4.0,7.0,4.0,8.0,10.0,6.0,43.0,51.0,29.0,17.0,11.0,6.0,4.0
75,31080,2,2,0.0,0.0,0.0,0.0,0.0,5.0,16.0,41.0,57.0,57.0,24.0,22.0,8.0,5.0,15.0,13.0,5.0,45.0,32.0,13.0,8.0,10.0,2.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,19.0,7.0,2.0,5.0,9.0,13.0,24.0,11.0,15.0,60.0,62.0,39.0,12.0,11.0,11.0,6.0
76,31081,4,2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,24.0,13.0,13.0,13.0,6.0,5.0,5.0,15.0,35.0,41.0,20.0,14.0,12.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,39.0,30.0,12.0,12.0,13.0,1.0,5.0,1.0,3.0,21.0,35.0,13.0,3.0,1.0,4.0,0.0
77,31082,4,1,3.0,3.0,1.0,0.0,1.0,3.0,3.0,7.0,11.0,4.0,4.0,5.0,7.0,5.0,4.0,11.0,9.0,28.0,23.0,6.0,5.0,4.0,6.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,13.0,7.0,21.0,6.0,2.0,4.0,5.0,7.0,12.0,4.0,7.0,6.0,23.0,25.0,21.0,6.0,4.0,1.0
78,31083,2,0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,58.0,23.0,20.0,3.0,13.0,21.0,4.0,7.0,15.0,10.0,20.0,10.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,11.0,16.0,7.0,5.0,7.0,9.0,11.0,10.0,14.0,49.0,49.0,28.0,20.0,7.0,0.0,5.0
79,31084,0,2,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,2.0,10.0,22.0,11.0,13.0,14.0,23.0,44.0,55.0,20.0,18.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,43.0,57.0,18.0,15.0,14.0,8.0,4.0,8.0,5.0,11.0,10.0,7.0,2.0,9.0,0.0,0.0
80,31085,2,0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,32.0,22.0,5.0,5.0,3.0,7.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,2.0,5.0,2.0,5.0,5.0,3.0,0.0,3.0,12.0,9.0,25.0,7.0,10.0,2.0,4.0,2.0
81,31086,2,1,1.0,0.0,0.0,0.0,0.0,1.0,3.0,21.0,11.0,6.0,6.0,14.0,11.0,14.0,10.0,13.0,16.0,5.0,13.0,1.0,9.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,2.0,7.0,9.0,10.0,16.0,10.0,9.0,7.0,10.0,27.0,27.0,16.0,9.0,7.0,3.0,0.0
82,31087,2,1,0.0,0.0,1.0,0.0,0.0,0.0,18.0,28.0,19.0,1.0,9.0,9.0,11.0,12.0,7.0,4.0,5.0,13.0,17.0,11.0,4.0,8.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,16.0,12.0,4.0,7.0,8.0,12.0,9.0,6.0,10.0,17.0,18.0,23.0,16.0,12.0,4.0,2.0
83,31088,2,0,0.0,2.0,0.0,0.0,0.0,21.0,27.0,23.0,34.0,25.0,9.0,9.0,7.0,5.0,4.0,3.0,6.0,3.0,11.0,7.0,13.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,9.0,6.0,5.0,14.0,25.0,10.0,23.0,44.0,21.0,9.0,12.0,12.0,10.0
84,31089,4,2,8.0,7.0,2.0,1.0,0.0,8.0,13.0,54.0,93.0,54.0,21.0,28.0,40.0,39.0,37.0,47.0,88.0,121.0,91.0,65.0,26.0,29.0,17.0,10.0,8.0,13.0,2.0,4.0,0.0,11.0,24.0,74.0,83.0,38.0,16.0,23.0,28.0,40.0,33.0,25.0,55.0,71.0,80.0,43.0,23.0,11.0,13.0,7.0
85,31090,2,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,3.0,6.0,6.0,2.0,3.0,2.0,2.0,6.0,11.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,5.0,3.0,1.0,6.0,5.0,4.0,0.0,4.0,9.0,14.0,12.0,11.0,4.0,6.0,1.0
86,31091,3,0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,43.0,66.0,50.0,20.0,8.0,7.0,7.0,10.0,7.0,10.0,16.0,2.0,3.0,9.0,2.0,3.0,5.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,7.0,6.0,13.0,7.0,8.0,24.0,51.0,50.0,47.0,19.0,6.0,9.0,11.0
87,31092,2,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,3.0,4.0,1.0,6.0,3.0,0.0,1.0,2.0,1.0,0.0,3.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,2.0,1.0,4.0,1.0,5.0,3.0,5.0,0.0,11.0,5.0,4.0,1.0,2.0,1.0
88,31093,2,0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,29.0,21.0,36.0,23.0,10.0,8.0,10.0,7.0,5.0,7.0,9.0,9.0,17.0,1.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,4.0,7.0,5.0,12.0,22.0,29.0,31.0,14.0,7.0,1.0
89,31094,2,0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,13.0,15.0,10.0,6.0,4.0,8.0,2.0,3.0,3.0,4.0,2.0,5.0,6.0,3.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,6.0,2.0,7.0,1.0,2.0,10.0,14.0,20.0,14.0,7.0,7.0,5.0,1.0
90,31095,3,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,33.0,14.0,4.0,4.0,0.0,2.0,0.0,2.0,4.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,3.0,1.0,0.0,1.0,6.0,25.0,23.0,8.0,0.0,2.0,1.0,0.0
91,31096,2,0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,8.0,2.0,5.0,4.0,6.0,3.0,6.0,2.0,5.0,2.0,2.0,6.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,2.0,5.0,5.0,3.0,2.0,4.0,9.0,13.0,4.0,6.0,1.0,3.0,2.0
92,31097,4,1,2.0,0.0,0.0,0.0,5.0,0.0,3.0,25.0,16.0,18.0,16.0,18.0,22.0,21.0,13.0,15.0,11.0,21.0,18.0,16.0,16.0,11.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,16.0,10.0,7.0,27.0,24.0,24.0,14.0,13.0,23.0,22.0,26.0,18.0,7.0,8.0,4.0,4.0
93,31098,4,2,0.0,2.0,0.0,0.0,2.0,2.0,11.0,33.0,68.0,42.0,20.0,8.0,9.0,14.0,10.0,8.0,18.0,56.0,53.0,17.0,6.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,30.0,18.0,44.0,36.0,5.0,15.0,10.0,13.0,13.0,15.0,31.0,64.0,60.0,28.0,11.0,2.0,3.0,0.0
94,31099,4,1,1.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,8.0,6.0,7.0,5.0,5.0,6.0,5.0,8.0,7.0,9.0,14.0,13.0,11.0,5.0,11.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,25.0,2.0,3.0,9.0,4.0,15.0,4.0,3.0,9.0,9.0,3.0,13.0,14.0,8.0,3.0,3.0,0.0
95,31100,0,2,7.0,3.0,0.0,0.0,0.0,0.0,3.0,9.0,28.0,31.0,25.0,34.0,43.0,41.0,39.0,53.0,72.0,221.0,70.0,14.0,27.0,18.0,20.0,8.0,5.0,1.0,0.0,1.0,1.0,0.0,25.0,70.0,202.0,78.0,20.0,29.0,35.0,44.0,39.0,39.0,26.0,59.0,27.0,3.0,11.0,8.0,4.0,1.0
96,31101,2,2,41.0,21.0,23.0,9.0,3.0,19.0,65.0,247.0,355.0,98.0,86.0,113.0,106.0,131.0,106.0,148.0,151.0,169.0,159.0,164.0,132.0,101.0,79.0,47.0,33.0,16.0,9.0,5.0,3.0,30.0,79.0,93.0,99.0,100.0,89.0,137.0,134.0,132.0,134.0,170.0,206.0,375.0,352.0,226.0,170.0,118.0,79.0,31.0
97,31102,2,2,25.0,20.0,12.0,1.0,1.0,22.0,80.0,186.0,247.0,48.0,43.0,61.0,68.0,67.0,51.0,59.0,44.0,57.0,75.0,87.0,55.0,46.0,52.0,33.0,23.0,17.0,9.0,3.0,1.0,5.0,23.0,23.0,14.0,17.0,13.0,17.0,31.0,29.0,43.0,38.0,52.0,118.0,138.0,128.0,97.0,82.0,80.0,49.0
98,31103,2,2,17.0,10.0,5.0,2.0,4.0,43.0,102.0,180.0,306.0,96.0,103.0,73.0,70.0,94.0,83.0,77.0,85.0,113.0,144.0,104.0,74.0,30.0,39.0,25.0,13.0,6.0,3.0,1.0,0.0,6.0,6.0,22.0,22.0,31.0,22.0,19.0,29.0,25.0,35.0,28.0,49.0,83.0,93.0,73.0,57.0,51.0,39.0,24.0
99,31104,2,2,43.0,28.0,11.0,1.0,2.0,14.0,55.0,106.0,141.0,47.0,57.0,85.0,73.0,74.0,51.0,76.0,83.0,106.0,131.0,130.0,117.0,82.0,75.0,47.0,33.0,8.0,9.0,3.0,8.0,5.0,18.0,50.0,54.0,44.0,48.0,51.0,59.0,59.0,61.0,94.0,90.0,130.0,175.0,137.0,125.0,72.0,64.0,33.0
100,31105,2,0,5.0,8.0,6.0,5.0,13.0,23.0,40.0,66.0,133.0,76.0,36.0,34.0,59.0,31.0,25.0,34.0,43.0,47.0,47.0,42.0,45.0,34.0,28.0,6.0,14.0,7.0,4.0,0.0,3.0,4.0,5.0,7.0,10.0,11.0,11.0,7.0,12.0,9.0,11.0,19.0,22.0,42.0,51.0,33.0,28.0,26.0,21.0,17.0
101,31106,2,0,3.0,6.0,0.0,1.0,1.0,13.0,14.0,73.0,113.0,24.0,16.0,10.0,15.0,7.0,18.0,20.0,36.0,35.0,64.0,29.0,12.0,17.0,10.0,3.0,1.0,8.0,3.0,2.0,0.0,3.0,4.0,8.0,11.0,6.0,7.0,8.0,6.0,11.0,5.0,7.0,11.0,26.0,42.0,37.0,28.0,11.0,9.0,16.0
102,31107,2,0,8.0,8.0,2.0,6.0,23.0,10.0,29.0,160.0,179.0,54.0,45.0,68.0,74.0,63.0,57.0,64.0,43.0,92.0,103.0,91.0,64.0,53.0,46.0,18.0,24.0,23.0,11.0,0.0,0.0,0.0,6.0,31.0,35.0,24.0,25.0,44.0,40.0,36.0,44.0,45.0,84.0,169.0,128.0,90.0,74.0,55.0,75.0,47.0
103,31108,2,2,6.0,1.0,1.0,0.0,11.0,31.0,117.0,225.0,246.0,88.0,87.0,100.0,108.0,97.0,84.0,79.0,133.0,175.0,176.0,92.0,74.0,35.0,79.0,18.0,25.0,14.0,8.0,4.0,2.0,2.0,33.0,67.0,85.0,74.0,65.0,91.0,127.0,148.0,135.0,135.0,201.0,360.0,246.0,156.0,133.0,83.0,76.0,26.0
104,31109,2,2,55.0,40.0,17.0,6.0,2.0,13.0,31.0,103.0,215.0,91.0,44.0,46.0,56.0,83.0,67.0,64.0,104.0,123.0,136.0,140.0,116.0,109.0,77.0,69.0,39.0,19.0,9.0,7.0,1.0,13.0,43.0,59.0,97.0,61.0,49.0,70.0,79.0,84.0,71.0,97.0,151.0,241.0,181.0,157.0,106.0,105.0,79.0,44.0
105,31110,4,2,31.0,10.0,4.0,3.0,2.0,8.0,58.0,106.0,264.0,130.0,85.0,61.0,72.0,82.0,61.0,72.0,111.0,172.0,153.0,150.0,106.0,59.0,49.0,31.0,16.0,12.0,10.0,3.0,3.0,20.0,72.0,89.0,194.0,100.0,74.0,76.0,69.0,70.0,85.0,85.0,108.0,211.0,210.0,145.0,87.0,82.0,49.0,37.0
106,31111,2,2,45.0,34.0,29.0,3.0,3.0,10.0,26.0,79.0,162.0,34.0,30.0,26.0,62.0,55.0,33.0,42.0,53.0,64.0,103.0,95.0,78.0,88.0,65.0,75.0,24.0,11.0,8.0,6.0,1.0,2.0,26.0,44.0,26.0,28.0,23.0,42.0,62.0,38.0,49.0,58.0,85.0,200.0,183.0,99.0,79.0,60.0,50.0,43.0
107,31112,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,42.0,27.0,10.0,16.0,19.0,15.0,20.0,26.0,24.0,15.0,21.0,8.0,10.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,15.0,20.0,16.0,21.0,17.0,11.0,15.0,20.0,31.0,28.0,27.0,23.0,8.0,2.0,2.0
108,31113,2,2,9.0,7.0,6.0,2.0,0.0,24.0,66.0,122.0,146.0,27.0,50.0,73.0,59.0,37.0,36.0,25.0,37.0,48.0,91.0,84.0,51.0,30.0,23.0,12.0,8.0,5.0,4.0,0.0,2.0,2.0,4.0,5.0,21.0,13.0,20.0,29.0,24.0,18.0,22.0,14.0,27.0,91.0,99.0,92.0,72.0,46.0,42.0,27.0
109,31114,2,2,48.0,39.0,19.0,3.0,1.0,8.0,44.0,144.0,226.0,62.0,78.0,86.0,75.0,52.0,44.0,49.0,98.0,97.0,115.0,119.0,107.0,91.0,94.0,65.0,25.0,20.0,6.0,5.0,1.0,7.0,48.0,43.0,31.0,25.0,32.0,30.0,52.0,49.0,47.0,50.0,99.0,194.0,272.0,158.0,107.0,79.0,79.0,32.0
110,31115,2,0,7.0,6.0,3.0,1.0,1.0,34.0,56.0,130.0,134.0,35.0,32.0,32.0,38.0,23.0,37.0,35.0,43.0,80.0,77.0,87.0,50.0,55.0,21.0,8.0,30.0,9.0,6.0,5.0,1.0,1.0,2.0,14.0,15.0,12.0,18.0,25.0,24.0,15.0,32.0,34.0,35.0,102.0,105.0,98.0,54.0,51.0,57.0,59.0
111,31116,2,2,14.0,13.0,15.0,6.0,0.0,10.0,50.0,157.0,228.0,51.0,63.0,67.0,67.0,64.0,43.0,47.0,58.0,97.0,104.0,89.0,86.0,61.0,43.0,28.0,25.0,8.0,10.0,6.0,0.0,22.0,65.0,38.0,39.0,25.0,55.0,42.0,56.0,61.0,62.0,70.0,119.0,211.0,244.0,150.0,111.0,83.0,57.0,28.0
112,31117,2,2,13.0,7.0,4.0,1.0,4.0,18.0,88.0,125.0,117.0,79.0,51.0,59.0,34.0,48.0,32.0,44.0,48.0,69.0,92.0,78.0,60.0,32.0,36.0,22.0,13.0,10.0,6.0,1.0,0.0,7.0,10.0,12.0,26.0,15.0,19.0,12.0,23.0,27.0,24.0,31.0,46.0,82.0,88.0,95.0,80.0,65.0,42.0,16.0
113,31118,2,0,4.0,3.0,1.0,1.0,5.0,19.0,54.0,98.0,148.0,31.0,56.0,50.0,45.0,27.0,36.0,34.0,48.0,43.0,69.0,44.0,21.0,13.0,14.0,7.0,11.0,3.0,5.0,4.0,0.0,1.0,6.0,12.0,29.0,17.0,16.0,22.0,28.0,35.0,24.0,26.0,51.0,122.0,133.0,82.0,69.0,28.0,42.0,14.0
114,31119,2,2,21.0,13.0,8.0,2.0,7.0,35.0,105.0,178.0,90.0,44.0,47.0,49.0,62.0,29.0,53.0,60.0,59.0,84.0,110.0,94.0,72.0,83.0,40.0,24.0,17.0,13.0,8.0,1.0,0.0,25.0,43.0,40.0,58.0,26.0,38.0,38.0,45.0,47.0,49.0,65.0,95.0,140.0,205.0,116.0,85.0,77.0,40.0,21.0
115,31120,2,0,11.0,2.0,4.0,1.0,4.0,20.0,24.0,75.0,165.0,58.0,27.0,32.0,30.0,33.0,47.0,27.0,31.0,39.0,45.0,38.0,44.0,39.0,16.0,8.0,5.0,7.0,2.0,2.0,1.0,6.0,35.0,19.0,9.0,22.0,18.0,19.0,18.0,30.0,30.0,32.0,38.0,74.0,159.0,122.0,56.0,46.0,30.0,13.0
116,31121,4,2,6.0,4.0,3.0,2.0,3.0,12.0,31.0,129.0,181.0,65.0,58.0,46.0,58.0,70.0,43.0,76.0,69.0,142.0,126.0,97.0,95.0,56.0,43.0,15.0,8.0,11.0,7.0,3.0,1.0,4.0,55.0,164.0,159.0,64.0,38.0,51.0,61.0,72.0,45.0,37.0,65.0,108.0,147.0,123.0,95.0,59.0,44.0,19.0
117,31122,2,2,9.0,6.0,3.0,1.0,7.0,19.0,47.0,68.0,172.0,53.0,49.0,48.0,32.0,35.0,24.0,49.0,32.0,64.0,70.0,67.0,47.0,29.0,28.0,21.0,13.0,9.0,6.0,2.0,1.0,0.0,13.0,24.0,29.0,18.0,15.0,22.0,31.0,10.0,26.0,29.0,33.0,66.0,93.0,68.0,58.0,36.0,27.0,18.0
118,31123,2,2,8.0,5.0,5.0,1.0,2.0,18.0,38.0,70.0,85.0,27.0,23.0,26.0,22.0,11.0,18.0,20.0,23.0,40.0,42.0,42.0,34.0,14.0,9.0,10.0,13.0,3.0,3.0,1.0,2.0,2.0,2.0,9.0,20.0,12.0,8.0,16.0,10.0,11.0,13.0,18.0,25.0,47.0,50.0,47.0,42.0,35.0,40.0,22.0
119,31124,4,2,26.0,11.0,6.0,3.0,2.0,31.0,76.0,140.0,363.0,184.0,113.0,131.0,124.0,93.0,155.0,146.0,152.0,231.0,241.0,211.0,152.0,150.0,88.0,51.0,17.0,8.0,3.0,2.0,1.0,20.0,44.0,94.0,141.0,42.0,53.0,67.0,73.0,62.0,86.0,82.0,110.0,138.0,158.0,148.0,130.0,85.0,56.0,26.0
